,Answer,inn_act,novelty,inn_prod,size,climate,age,competition,technologe_acq,RD,market,novelty_tech,marketing_inn,organizational_inn,main_ag,Int_property,boss_experience,papers,wifi,MBA,passport,mortgage,green,Type
934,1,0.0,0.0,0.0,5.0,9.0,58.0,2,1,0.65,1,0.0,1.0,1,1.0,1,0,42,0,0,16.1,0.2,1,2
935,1,0.0,0.0,0.0,9.0,7.0,67.0,2,0,0.27,1,0.0,1.0,0,1.0,0,0,0,0,0,12.4,9.7,1,2
936,1,1.0,0.36,0.32,2.0,10.0,65.0,4,0,0.29,1,67.04,0.0,1,1.0,1,1,0,1,0,39.2,11.8,1,1
937,1,0.0,0.0,0.0,2.0,5.0,32.0,2,0,0.34,1,0.0,1.0,1,1.0,1,0,33,1,0,26.4,8.8,2,2
938,1,0.0,0.0,0.0,8.0,10.0,64.0,1,0,0.44,2,0.0,1.0,0,1.0,1,0,115,1,0,18.3,14.7,2,2
939,0,1.0,0.1,0.23,9.0,7.0,72.0,1,0,0.59,2,19.67,1.0,0,1.0,0,1,58,0,0,61.4,7.7,2,3
940,0,0.0,0.0,0.0,7.0,2.0,51.0,4,0,0.39,2,0.0,0.0,0,1.0,0,0,112,0,0,71.0,3.7,1,4
941,0,1.0,0.06,0.47,8.0,5.0,51.0,2,0,0.56,1,17.24,1.0,0,1.0,0,1,2,0,0,28.0,12.5,1,3
942,0,0.0,0.0,0.0,5.0,2.0,30.0,3,0,0.26,1,0.0,1.0,0,1.0,0,0,6,0,0,37.7,6.9,1,4
943,1,1.0,0.33,0.07,1.0,4.0,23.0,3,1,0.4,2,11.87,0.0,0,1.0,1,1,97,0,0,15.0,15.6,1,1
944,1,1.0,0.35,0.14,3.0,4.0,39.0,2,0,0.08,1,19.92,1.0,1,4.0,0,1,0,0,0,8.7,7.5,3,1
945,1,0.0,0.0,0.0,4.0,4.0,43.0,3,0,0.38,1,0.0,0.0,0,1.0,1,0,0,0,0,5.3,16.3,2,2
946,0,0.0,0.0,0.0,1.0,1.0,38.0,3,0,0.41,2,0.0,1.0,0,1.0,1,0,127,0,0,35.5,1.3,1,4
947,0,0.0,0.0,0.0,6.0,7.0,38.0,3,0,0.39,2,0.0,0.0,0,1.0,0,0,0,0,0,37.9,18.3,1,4
948,0,1.0,0.11,0.28,1.0,7.0,23.0,2,0,0.24,1,13.2,1.0,1,1.0,0,1,26,0,1,48.0,13.5,2,3
949,0,0.0,0.0,0.0,5.0,0.0,26.0,4,0,0.0,2,0.0,1.0,0,1.0,0,0,0,0,0,38.2,13.4,2,4
950,0,0.0,0.0,0.0,1.0,2.0,66.0,1,0,0.37,2,0.0,0.0,0,1.0,0,0,2,0,0,70.3,4.5,1,4
951,0,0.0,0.0,0.0,1.0,2.0,27.0,2,0,0.0,1,0.0,0.0,1,1.0,1,0,0,0,0,40.5,1.9,2,4
952,0,0.0,0.0,0.0,7.0,3.0,68.0,5,0,0.21,1,0.0,0.0,1,1.0,0,0,21,1,0,38.8,6.0,1,4
953,0,0.0,0.0,0.0,1.0,10.0,46.0,3,0,0.0,1,0.0,0.0,0,1.0,0,0,75,1,0,65.2,18.0,2,4
954,0,0.0,0.0,0.0,4.0,4.0,53.0,4,0,0.0,1,0.0,0.0,0,1.0,1,0,0,0,0,49.4,4.1,2,4
955,1,0.0,0.0,0.0,8.0,6.0,60.0,2,0,0.45,2,0.0,0.0,0,1.0,1,0,0,0,0,33.5,1.1,1,2
956,0,1.0,0.05,0.69,5.0,5.0,69.0,2,0,0.4,2,13.54,0.0,0,1.0,0,1,0,1,0,38.4,4.0,1,3
957,0,1.0,0.17,0.38,2.0,7.0,72.0,1,0,0.14,2,40.26,0.0,0,1.0,0,1,0,0,0,57.5,4.6,2,3
958,0,1.0,0.19,0.87,5.0,7.0,52.0,1,0,0.62,1,48.2,0.0,0,1.0,0,1,96,0,0,28.0,16.9,2,3
959,1,1.0,0.26,0.42,3.0,6.0,71.0,3,1,0.4,1,43.83,0.0,1,4.0,1,1,33,0,0,7.7,2.8,5,1
960,0,0.0,0.0,0.0,9.0,3.0,35.0,4,0,0.0,2,0.0,1.0,1,1.0,1,0,0,0,0,45.8,8.7,1,4
961,1,1.0,0.17,0.81,6.0,2.0,60.0,3,1,0.43,1,0.7,1.0,1,1.0,1,1,91,0,0,29.8,9.2,1,1
962,0,1.0,0.12,0.17,3.0,3.0,53.0,5,0,0.2,1,21.86,1.0,1,1.0,0,1,0,0,0,74.5,0.7,1,3
963,1,0.0,0.0,0.0,4.0,3.0,58.0,2,0,0.04,1,0.0,1.0,0,1.0,1,0,0,0,0,24.1,1.1,2,2
964,0,0.0,0.0,0.0,2.0,3.0,40.0,2,0,0.0,2,0.0,0.0,1,1.0,0,0,110,1,0,38.9,8.7,1,4
965,0,1.0,0.06,0.14,4.0,10.0,55.0,5,0,0.65,1,44.27,0.0,1,1.0,0,1,0,0,0,47.4,11.6,2,3
966,0,1.0,0.09,0.14,7.0,8.0,53.0,1,0,0.51,2,16.25,1.0,0,1.0,0,1,98,0,0,65.9,11.2,1,3
967,1,0.0,0.0,0.0,2.0,5.0,33.0,3,1,0.58,2,0.0,0.0,0,1.0,0,0,0,0,0,28.5,9.8,1,2
968,0,0.0,0.0,0.0,7.0,7.0,61.0,3,0,0.0,1,0.0,0.0,0,1.0,1,0,128,0,0,33.8,18.4,1,4
969,0,0.0,0.0,0.0,3.0,1.0,72.0,2,1,0.0,1,0.0,1.0,0,1.0,0,0,123,0,0,41.2,14.7,1,4
970,1,0.0,0.0,0.0,9.0,10.0,39.0,5,0,0.03,1,0.0,1.0,1,1.0,0,0,0,0,0,29.9,6.3,2,2
971,0,0.0,0.0,0.0,7.0,4.0,62.0,2,0,0.25,1,0.0,0.0,0,1.0,0,0,0,1,0,73.6,0.4,2,4
972,0,0.0,0.0,0.0,7.0,8.0,49.0,3,0,0.0,1,0.0,0.0,1,1.0,0,0,53,0,0,28.4,11.2,1,4
973,0,1.0,0.13,0.52,6.0,5.0,49.0,5,0,0.36,1,51.08,1.0,1,1.0,0,1,123,0,0,74.6,6.1,1,3
974,1,1.0,0.09,0.32,9.0,6.0,44.0,3,1,0.64,2,56.82,0.0,1,1.0,1,1,0,0,0,10.5,0.4,2,1
975,0,1.0,0.06,0.52,7.0,5.0,47.0,5,0,0.42,2,54.42,1.0,1,1.0,0,1,75,1,0,80.8,0.1,1,3
976,1,0.0,0.0,0.0,4.0,5.0,45.0,4,0,0.59,2,0.0,1.0,1,1.0,1,0,0,0,0,33.4,11.3,2,2
977,1,1.0,0.18,0.87,6.0,8.0,48.0,3,1,0.34,3,44.93,0.0,1,1.0,0,1,26,0,0,12.1,10.7,1,1
978,1,1.0,0.03,0.56,7.0,7.0,50.0,3,0,0.43,1,8.55,1.0,1,1.0,1,1,46,1,0,15.5,9.6,1,1
979,1,1.0,0.49,0.72,6.0,10.0,29.0,4,1,0.4,5,39.09,1.0,0,1.0,1,1,0,0,0,27.5,7.2,1,1
980,1,1.0,0.04,0.42,8.0,6.0,57.0,2,1,0.06,1,8.09,1.0,0,1.0,1,1,96,0,0,17.6,1.0,1,1
981,0,1.0,0.06,0.17,1.0,9.0,72.0,1,0,0.42,2,14.92,1.0,0,1.0,0,1,0,1,0,33.7,9.1,1,3
982,1,1.0,0.49,0.72,2.0,7.0,65.0,4,1,0.14,1,49.88,0.0,1,1.0,1,1,61,1,0,16.2,9.2,2,1
983,1,1.0,0.29,0.55,6.0,2.0,30.0,3,1,0.48,2,46.9,0.0,0,2.0,1,1,0,0,1,14.1,18.0,2,1
984,1,1.0,0.09,0.89,8.0,8.0,66.0,2,0,0.26,1,55.01,1.0,0,1.0,1,1,67,0,0,13.5,14.2,2,1
985,1,0.0,0.0,0.0,7.0,9.0,60.0,2,1,0.24,1,0.0,1.0,1,1.0,0,0,66,0,0,16.4,3.0,2,2
986,0,0.0,0.0,0.0,6.0,0.0,26.0,4,0,0.31,2,0.0,0.0,0,1.0,1,0,0,0,0,27.4,16.7,1,4
987,1,0.0,0.0,0.0,5.0,4.0,65.0,2,1,0.47,1,0.0,1.0,1,1.0,1,0,0,0,0,42.7,13.8,1,2
988,1,1.0,0.15,0.1,2.0,10.0,25.0,2,0,0.2,1,10.62,0.0,1,1.0,1,1,20,1,0,19.5,6.5,1,1
989,0,0.0,0.0,0.0,3.0,4.0,59.0,1,0,0.0,1,0.0,1.0,0,1.0,1,0,0,0,0,55.0,15.1,2,4
990,1,1.0,0.25,0.57,2.0,5.0,26.0,3,0,0.32,1,63.29,0.0,0,1.0,1,1,0,0,0,5.8,6.9,1,1
991,0,0.0,0.0,0.0,7.0,3.0,47.0,2,0,0.1,2,0.0,0.0,0,1.0,0,0,0,1,1,57.6,12.7,2,4
992,1,1.0,0.57,0.36,2.0,10.0,24.0,4,1,0.5,2,66.71,1.0,1,2.0,0,1,0,0,0,16.0,9.5,2,1
993,1,1.0,0.6,0.03,1.0,9.0,61.0,3,1,0.66,2,64.66,1.0,0,1.0,0,1,117,0,0,12.2,3.5,2,1
994,1,1.0,0.16,0.8,6.0,6.0,42.0,3,0,0.62,1,52.2,1.0,0,1.0,1,1,0,0,0,9.0,16.9,1,1
995,1,0.0,0.0,0.0,3.0,1.0,48.0,2,1,0.24,1,0.0,0.0,0,1.0,1,0,0,0,0,25.4,6.2,1,2
996,0,0.0,0.0,0.0,8.0,7.0,51.0,2,0,0.0,1,0.0,0.0,0,1.0,1,0,0,0,0,48.2,8.1,2,4
997,1,0.0,0.0,0.0,9.0,5.0,27.0,2,1,0.28,1,0.0,0.0,0,1.0,0,0,115,0,0,10.8,17.7,1,2
998,0,0.0,0.0,0.0,7.0,3.0,65.0,3,0,0.0,2,0.0,0.0,1,1.0,1,0,0,0,0,74.3,4.0,2,4
999,1,1.0,0.23,0.54,5.0,7.0,59.0,3,0,0.31,4,30.31,1.0,0,1.0,0,1,0,0,0,12.8,14.5,1,1
1000,1,1.0,0.22,0.54,5.0,4.0,31.0,4,1,0.62,4,23.66,1.0,1,5.0,0,1,0,0,0,36.3,1.1,4,1
1001,0,0.0,0.0,0.0,6.0,2.0,48.0,3,0,0.0,1,0.0,0.0,1,1.0,1,0,12,0,0,32.3,15.9,1,4
1002,0,0.0,0.0,0.0,7.0,1.0,57.0,3,0,0.09,1,0.0,0.0,0,1.0,0,0,0,0,0,41.9,13.5,2,4
1003,0,1.0,0.08,0.44,3.0,1.0,33.0,3,0,0.3,1,0.25,1.0,0,1.0,0,1,0,0,0,36.0,0.3,2,3
1004,1,1.0,0.09,0.84,7.0,9.0,69.0,4,0,0.34,2,60.91,1.0,0,1.0,1,1,0,1,0,27.1,16.7,2,1
1005,1,1.0,0.21,0.23,1.0,6.0,57.0,2,1,0.08,1,18.76,0.0,0,1.0,1,1,69,0,0,30.5,16.5,2,1
1006,1,0.0,0.0,0.0,7.0,10.0,63.0,2,1,0.45,2,0.0,1.0,0,1.0,1,0,0,0,0,14.9,1.7,2,2
1007,0,0.0,0.0,0.0,9.0,9.0,69.0,2,0,0.04,1,0.0,0.0,0,1.0,1,0,0,0,0,66.7,6.4,2,4
1008,0,0.0,0.0,0.0,2.0,3.0,32.0,5,1,0.0,2,0.0,1.0,1,1.0,0,0,58,0,0,28.3,18.3,2,4
1009,1,0.0,0.0,0.0,5.0,10.0,60.0,3,1,0.22,1,0.0,1.0,0,1.0,1,0,106,0,0,22.7,12.0,2,2
1010,0,1.0,0.12,0.86,6.0,9.0,57.0,1,0,0.05,1,68.57,0.0,1,1.0,0,1,0,0,0,43.1,15.3,2,3
1011,1,1.0,0.17,0.79,8.0,3.0,47.0,2,0,0.11,2,22.94,1.0,0,2.0,1,1,0,0,0,27.8,5.9,3,1
1012,1,1.0,0.69,0.73,3.0,9.0,34.0,4,0,0.65,1,34.42,1.0,0,1.0,1,1,78,0,0,6.5,11.7,1,1
1013,1,1.0,0.1,0.05,2.0,8.0,41.0,2,1,0.55,1,36.3,0.0,0,1.0,1,1,0,0,0,26.8,1.0,2,1
1014,0,0.0,0.0,0.0,6.0,9.0,38.0,3,0,0.41,1,0.0,1.0,0,1.0,0,0,46,0,0,45.7,6.1,1,4
1015,0,1.0,0.14,0.34,2.0,2.0,29.0,4,0,0.5,1,0.28,1.0,1,1.0,0,1,0,0,0,31.6,9.6,2,3
1016,0,0.0,0.0,0.0,6.0,0.0,33.0,5,0,0.0,2,0.0,1.0,1,1.0,1,0,0,0,0,37.0,11.5,1,4
1017,1,1.0,0.45,0.15,3.0,6.0,50.0,2,0,0.44,2,33.64,1.0,0,1.0,0,1,83,0,1,22.2,5.8,2,1
1018,1,1.0,0.11,0.55,6.0,9.0,61.0,4,0,0.6,2,64.53,0.0,1,5.0,0,1,0,0,0,21.0,13.7,4,1
1019,0,0.0,0.0,0.0,3.0,0.0,69.0,1,0,0.44,1,0.0,1.0,1,1.0,1,0,0,0,0,29.1,8.8,1,4
1020,1,0.0,0.0,0.0,4.0,6.0,68.0,3,0,0.1,2,0.0,1.0,1,1.0,0,0,113,0,0,16.3,12.4,2,2
1021,0,0.0,0.0,0.0,7.0,2.0,56.0,2,0,0.39,2,0.0,1.0,1,1.0,0,0,0,0,0,78.8,16.9,1,4
1022,1,1.0,0.19,0.63,3.0,7.0,24.0,5,1,0.2,2,0.63,1.0,0,1.0,0,1,0,0,1,45.7,8.6,1,1
1023,0,0.0,0.0,0.0,2.0,1.0,49.0,4,0,0.28,1,0.0,1.0,0,1.0,0,0,43,1,0,45.7,1.9,1,4
1024,1,1.0,0.29,0.59,6.0,8.0,50.0,3,0,0.62,4,0.44,1.0,1,3.0,0,1,82,1,0,11.1,18.2,2,1
1025,0,0.0,0.0,0.0,1.0,1.0,69.0,1,0,0.44,1,0.0,0.0,0,1.0,0,0,0,0,0,26.5,10.3,1,4
1026,1,1.0,0.66,0.12,1.0,6.0,44.0,3,0,0.37,2,34.18,0.0,1,1.0,0,1,47,1,0,12.1,1.0,2,1
1027,0,0.0,0.0,0.0,8.0,8.0,58.0,4,0,0.0,2,0.0,0.0,1,1.0,1,0,123,0,0,42.5,17.7,2,4
1028,1,0.0,0.0,0.0,4.0,9.0,46.0,2,0,0.27,1,0.0,1.0,1,1.0,1,0,0,0,0,14.5,1.5,1,2
1029,1,1.0,0.09,0.48,6.0,10.0,54.0,4,0,0.45,5,0.66,1.0,1,2.0,0,1,0,0,0,8.5,18.0,1,1
1030,0,0.0,0.0,0.0,3.0,2.0,26.0,4,0,0.0,1,0.0,1.0,0,1.0,1,0,0,0,0,35.2,6.2,2,4
1031,1,1.0,0.18,0.28,3.0,10.0,61.0,2,1,0.4,2,37.79,1.0,0,1.0,1,1,115,1,0,32.2,18.7,2,1
1032,1,1.0,0.68,0.72,2.0,6.0,47.0,2,0,0.35,1,0.43,1.0,1,2.0,1,1,90,0,0,20.9,1.4,2,1
1033,0,1.0,0.07,0.67,9.0,3.0,35.0,5,0,0.35,1,32.59,1.0,0,1.0,0,1,125,1,0,67.5,2.7,2,3
1034,1,1.0,0.36,0.82,3.0,7.0,53.0,4,1,0.24,1,15.4,1.0,1,5.0,1,1,0,0,0,25.2,6.2,5,1
1035,0,1.0,0.19,0.47,3.0,8.0,71.0,2,0,0.1,1,0.58,0.0,1,1.0,0,1,0,1,1,41.1,14.6,1,3
1036,0,0.0,0.0,0.0,2.0,0.0,66.0,2,0,0.0,2,0.0,0.0,1,1.0,0,0,54,0,0,36.5,18.8,1,4
1037,1,0.0,0.0,0.0,8.0,10.0,58.0,2,0,0.27,1,0.0,0.0,0,1.0,0,0,117,0,0,39.7,4.1,1,2
1038,0,0.0,0.0,0.0,6.0,0.0,45.0,5,0,0.38,2,0.0,0.0,1,1.0,1,0,123,0,0,51.4,18.2,1,4
1039,1,1.0,0.14,0.61,7.0,8.0,58.0,4,1,0.06,2,26.64,1.0,0,1.0,0,1,115,0,0,13.8,7.4,2,1
1040,0,1.0,0.06,0.79,5.0,6.0,62.0,1,0,0.37,1,42.14,1.0,0,1.0,0,1,6,0,1,41.1,6.4,2,3
1041,0,1.0,0.11,0.44,6.0,5.0,28.0,1,0,0.39,1,0.72,0.0,1,1.0,1,1,75,1,0,85.0,3.8,1,3
1042,0,0.0,0.0,0.0,2.0,1.0,31.0,4,0,0.43,1,0.0,0.0,1,1.0,0,0,91,1,0,27.5,0.6,1,4
1043,0,0.0,0.0,0.0,1.0,7.0,57.0,2,0,0.03,1,0.0,0.0,0,1.0,0,0,0,0,0,44.0,5.8,1,4
1044,0,0.0,0.0,0.0,8.0,7.0,61.0,5,0,0.0,1,0.0,0.0,0,1.0,1,0,0,1,0,33.9,16.0,1,4
1045,1,0.0,0.0,0.0,7.0,4.0,47.0,3,0,0.17,2,0.0,0.0,1,1.0,1,0,95,0,0,26.2,4.9,1,2
1046,0,0.0,0.0,0.0,7.0,2.0,67.0,2,0,0.0,1,0.0,1.0,0,1.0,1,0,90,1,0,38.2,15.4,1,4
1047,0,0.0,0.0,0.0,2.0,10.0,54.0,2,0,0.26,2,0.0,0.0,0,1.0,0,0,0,1,1,56.1,13.5,2,4
1048,1,1.0,0.04,0.17,9.0,7.0,36.0,3,0,0.09,2,4.94,1.0,0,1.0,0,1,0,0,0,42.0,6.0,2,1
1049,0,0.0,0.0,0.0,7.0,7.0,48.0,2,0,0.0,1,0.0,0.0,1,1.0,1,0,118,1,0,74.3,8.3,2,4
1050,0,0.0,0.0,0.0,8.0,4.0,54.0,3,0,0.23,2,0.0,0.0,1,1.0,1,0,0,0,0,59.0,2.9,1,4
1051,1,1.0,0.08,0.24,8.0,8.0,69.0,3,1,0.11,4,6.02,0.0,1,1.0,0,1,18,0,1,12.9,9.1,2,1
1052,1,1.0,0.32,0.54,5.0,6.0,38.0,2,1,0.19,5,30.41,1.0,0,5.0,1,1,0,0,0,19.8,8.6,3,1
1053,1,1.0,0.27,0.28,2.0,4.0,67.0,4,0,0.14,2,0.61,1.0,1,2.0,0,1,0,1,0,40.3,8.3,1,1
1054,0,0.0,0.0,0.0,8.0,7.0,53.0,2,0,0.42,2,0.0,0.0,0,1.0,0,0,0,0,0,36.9,11.1,2,4
1055,0,0.0,0.0,0.0,1.0,10.0,58.0,1,0,0.13,2,0.0,0.0,0,1.0,0,0,0,1,0,35.1,4.8,2,4
1056,0,1.0,0.09,0.9,9.0,2.0,69.0,2,0,0.31,1,51.12,1.0,0,1.0,0,1,18,0,0,26.6,11.5,1,3
1057,0,0.0,0.0,0.0,4.0,10.0,59.0,4,0,0.0,2,0.0,0.0,1,1.0,1,0,0,1,0,56.3,2.7,2,4
1058,0,1.0,0.05,0.68,6.0,8.0,42.0,2,0,0.58,2,40.89,1.0,1,1.0,0,1,0,0,0,35.6,8.5,2,3
1059,0,1.0,0.09,0.62,7.0,6.0,49.0,5,0,0.56,2,27.78,1.0,0,1.0,0,1,0,0,0,36.5,12.3,2,3
1060,1,0.0,0.0,0.0,5.0,5.0,37.0,4,0,0.14,2,0.0,1.0,1,1.0,0,0,98,0,0,34.8,3.4,1,2
1061,0,0.0,0.0,0.0,3.0,2.0,27.0,3,0,0.0,1,0.0,0.0,1,1.0,0,0,0,0,0,52.3,10.4,1,4
1062,0,1.0,0.18,0.7,3.0,1.0,44.0,3,0,0.03,1,65.45,0.0,1,1.0,0,1,58,0,0,47.1,12.0,2,3
1063,0,0.0,0.0,0.0,9.0,2.0,40.0,3,0,0.07,1,0.0,0.0,0,1.0,1,0,107,0,0,27.6,18.7,1,4
1064,1,1.0,0.34,0.05,1.0,7.0,65.0,3,0,0.27,2,66.79,1.0,0,1.0,1,1,55,0,0,28.8,3.9,1,1
1065,1,0.0,0.0,0.0,1.0,5.0,68.0,3,0,0.23,1,0.0,1.0,0,1.0,1,0,0,0,1,27.1,4.0,1,2
1066,0,0.0,0.0,0.0,6.0,4.0,25.0,3,0,0.0,2,0.0,0.0,1,1.0,1,0,48,1,0,33.0,5.2,2,4
1067,0,0.0,0.0,0.0,9.0,2.0,48.0,5,0,0.0,2,0.0,0.0,1,1.0,1,0,69,1,0,54.4,14.3,2,4
1068,0,1.0,0.1,0.23,1.0,1.0,38.0,2,0,0.3,1,12.52,0.0,0,1.0,0,1,0,0,0,42.1,6.2,1,3
1069,0,0.0,0.0,0.0,3.0,3.0,30.0,3,0,0.0,2,0.0,1.0,1,1.0,1,0,0,1,0,80.5,9.3,2,4
1070,1,0.0,0.0,0.0,9.0,10.0,31.0,5,0,0.58,2,0.0,1.0,0,1.0,1,0,6,1,0,11.9,4.3,1,2
1071,0,1.0,0.11,0.73,6.0,1.0,54.0,2,0,0.66,1,20.72,0.0,0,1.0,0,1,88,0,0,53.9,2.8,2,3
1072,0,1.0,0.01,0.32,8.0,7.0,61.0,1,0,0.06,2,71.63,0.0,0,1.0,0,1,95,0,0,69.2,7.3,1,3
1073,0,0.0,0.0,0.0,4.0,5.0,57.0,1,0,0.0,1,0.0,0.0,0,1.0,1,0,0,0,0,39.0,4.3,1,4
1074,0,0.0,0.0,0.0,2.0,2.0,37.0,4,0,0.38,1,0.0,0.0,0,1.0,1,0,118,0,0,46.4,17.0,2,4
1075,1,1.0,0.36,0.56,4.0,10.0,59.0,2,1,0.36,1,43.2,1.0,1,1.0,0,1,0,0,0,14.8,4.6,1,1
1076,1,1.0,0.09,0.19,2.0,7.0,69.0,4,1,0.04,1,49.43,1.0,0,3.0,0,1,0,0,0,33.7,11.4,2,1
1077,1,1.0,0.26,0.49,3.0,2.0,56.0,4,0,0.24,1,0.6,1.0,1,2.0,0,1,0,1,0,8.4,16.6,1,1
1078,0,0.0,0.0,0.0,9.0,2.0,69.0,2,0,0.16,1,0.0,0.0,0,1.0,0,0,0,0,0,61.2,18.1,2,4
1079,1,1.0,0.18,0.08,3.0,7.0,67.0,3,0,0.22,2,59.03,1.0,0,1.0,1,1,0,0,0,29.3,2.6,1,1
1080,1,0.0,0.0,0.0,1.0,8.0,31.0,4,0,0.18,2,0.0,1.0,1,1.0,0,0,108,1,0,7.0,7.7,1,2
1081,0,1.0,0.15,0.07,3.0,8.0,39.0,1,0,0.08,1,35.06,0.0,0,1.0,0,1,71,0,0,76.5,5.3,1,3
1082,0,0.0,0.0,0.0,5.0,4.0,71.0,4,0,0.0,2,0.0,0.0,0,1.0,1,0,0,0,0,48.3,17.3,1,4
1083,0,1.0,0.12,0.26,2.0,2.0,25.0,5,0,0.48,1,0.59,1.0,0,1.0,0,1,0,0,0,38.8,16.1,1,3
1084,1,1.0,0.22,0.28,2.0,9.0,23.0,2,1,0.04,1,0.65,1.0,1,1.0,0,1,0,0,0,9.2,18.6,1,1
1085,0,0.0,0.0,0.0,3.0,1.0,67.0,1,0,0.22,2,0.0,1.0,1,1.0,0,0,0,0,0,23.6,14.3,1,4
1086,0,1.0,0.04,0.48,8.0,6.0,54.0,2,0,0.56,2,29.55,0.0,0,1.0,0,1,0,0,0,39.9,15.4,1,3
1087,0,0.0,0.0,0.0,3.0,4.0,42.0,2,0,0.34,2,0.0,0.0,0,1.0,0,0,111,1,0,25.6,12.6,2,4
1088,1,1.0,0.48,0.39,3.0,9.0,63.0,4,1,0.16,2,42.38,0.0,1,1.0,1,1,118,0,0,23.2,3.7,1,1
1089,0,1.0,0.02,0.36,6.0,2.0,31.0,3,0,0.63,2,0.53,1.0,1,1.0,0,1,129,0,1,37.4,18.3,1,3
1090,0,0.0,0.0,0.0,8.0,4.0,54.0,2,0,0.0,2,0.0,1.0,0,1.0,1,0,0,0,0,52.3,5.4,1,4
1091,1,1.0,0.31,0.75,3.0,8.0,37.0,3,0,0.12,1,27.96,0.0,1,3.0,0,1,0,1,0,9.6,13.4,2,1
1092,0,1.0,0.14,0.71,6.0,2.0,44.0,2,0,0.39,1,56.87,1.0,0,1.0,0,1,0,0,0,47.7,5.1,2,3
1093,0,0.0,0.0,0.0,6.0,2.0,24.0,4,0,0.0,2,0.0,0.0,1,1.0,1,0,56,0,0,51.2,13.8,2,4
1094,0,0.0,0.0,0.0,1.0,4.0,45.0,2,0,0.0,1,0.0,0.0,0,1.0,1,0,64,1,0,71.3,15.6,2,4
1095,1,1.0,0.12,0.88,6.0,7.0,50.0,3,0,0.1,4,0.26,1.0,1,1.0,0,1,97,0,0,31.0,3.2,1,1
1096,0,0.0,0.0,0.0,2.0,1.0,33.0,1,0,0.0,1,0.0,0.0,0,1.0,1,0,55,0,0,53.9,10.8,1,4
1097,1,0.0,0.0,0.0,3.0,6.0,31.0,3,0,0.28,1,0.0,0.0,0,1.0,1,0,133,0,0,13.6,6.2,2,2
1098,1,1.0,0.09,0.76,6.0,7.0,34.0,3,0,0.47,1,7.62,1.0,1,1.0,1,1,98,0,0,31.1,12.0,1,1
1099,1,1.0,0.24,0.15,1.0,7.0,39.0,3,1,0.64,1,57.24,0.0,0,3.0,1,1,0,1,0,29.3,5.7,3,1
1100,0,0.0,0.0,0.0,8.0,3.0,68.0,3,1,0.13,2,0.0,0.0,1,1.0,0,0,0,0,0,61.2,14.5,1,4
1101,0,0.0,0.0,0.0,1.0,1.0,57.0,5,0,0.33,1,0.0,0.0,0,1.0,1,0,18,0,0,57.6,6.5,1,4
1102,0,0.0,0.0,0.0,3.0,6.0,60.0,5,0,0.3,1,0.0,0.0,1,1.0,1,0,27,0,0,47.5,3.2,2,4
1103,1,0.0,0.0,0.0,8.0,10.0,54.0,3,1,0.29,1,0.0,1.0,0,1.0,0,0,0,1,0,9.9,17.4,1,2
1104,0,0.0,0.0,0.0,8.0,3.0,67.0,4,0,0.13,2,0.0,1.0,0,1.0,1,0,0,0,0,68.0,3.4,1,4
1105,1,1.0,0.6,0.4,2.0,6.0,52.0,4,1,0.35,1,8.62,1.0,1,1.0,1,1,17,0,0,39.4,15.8,1,1
1106,0,0.0,0.0,0.0,2.0,1.0,55.0,1,0,0.0,2,0.0,1.0,0,1.0,1,0,38,0,0,76.8,14.9,1,4
1107,1,1.0,0.59,0.34,3.0,10.0,30.0,3,0,0.56,2,45.45,0.0,1,1.0,1,1,38,0,0,18.1,5.4,2,1
1108,1,1.0,0.19,0.41,2.0,8.0,62.0,3,0,0.05,1,51.67,1.0,0,1.0,1,1,0,0,0,19.2,17.3,1,1
1109,0,0.0,0.0,0.0,8.0,1.0,54.0,5,0,0.0,2,0.0,0.0,0,1.0,0,0,61,1,0,31.8,14.5,1,4
1110,0,1.0,0.11,0.57,9.0,10.0,24.0,2,0,0.51,2,41.7,1.0,1,1.0,0,1,39,1,0,33.6,0.1,2,3
1111,1,0.0,0.0,0.0,5.0,3.0,45.0,2,1,0.2,1,0.0,0.0,1,1.0,1,0,6,0,0,8.4,6.1,1,2
1112,0,0.0,0.0,0.0,9.0,1.0,38.0,3,0,0.0,2,0.0,0.0,0,1.0,1,0,84,0,0,48.5,13.1,1,4
1113,0,0.0,0.0,0.0,1.0,2.0,56.0,4,0,0.0,2,0.0,0.0,1,1.0,1,0,74,0,0,46.1,3.2,2,4
1114,0,0.0,0.0,0.0,6.0,2.0,33.0,4,0,0.34,2,0.0,0.0,0,1.0,0,0,62,0,0,57.6,15.9,1,4
1115,0,0.0,0.0,0.0,4.0,5.0,71.0,5,0,0.47,1,0.0,0.0,1,1.0,0,0,0,0,1,35.0,8.7,1,4
1116,1,1.0,0.35,0.37,1.0,8.0,43.0,4,1,0.07,2,43.0,0.0,1,1.0,0,1,0,1,0,30.4,2.3,1,1
1117,0,1.0,0.11,0.89,7.0,8.0,64.0,5,0,0.2,1,61.79,0.0,1,1.0,0,1,44,0,0,58.6,6.6,1,3
1118,0,0.0,0.0,0.0,2.0,2.0,70.0,3,0,0.0,1,0.0,0.0,1,1.0,1,0,0,0,0,68.4,10.2,2,4
1119,0,1.0,0.07,0.24,1.0,6.0,28.0,1,0,0.49,1,48.14,1.0,1,1.0,0,1,86,1,0,80.9,9.9,2,3
